time(micros),GSR
26882,361.00
26883,362.00
26883,361.00
26884,361.00
26885,361.00
26885,362.00
26886,362.00
26887,362.00
26888,362.00
26888,362.00
26889,362.00
26890,362.00
26890,362.00
26891,362.00
26892,362.00
26892,362.00
26893,362.00
26894,362.00
26894,362.00
26895,362.00
26896,362.00
26896,362.00
26897,362.00
26898,362.00
26898,362.00
26899,362.00
26900,362.00
26901,362.00
26901,362.00
26902,361.00
26903,361.00
26903,361.00
26904,362.00
26905,361.00
26905,361.00
26906,362.00
26907,362.00
26907,362.00
26908,362.00
26909,362.00
26909,363.00
26910,362.00
26911,362.00
26911,362.00
26912,362.00
26913,362.00
26914,362.00
26914,362.00
26915,362.00
26916,362.00
26916,362.00
26917,362.00
26918,362.00
26918,362.00
26919,362.00
26920,362.00
26920,362.00
26921,362.00
26923,361.00
26923,361.00
26924,361.00
26925,361.00
26925,362.00
26926,362.00
26927,362.00
26928,362.00
26928,362.00
26929,362.00
26930,362.00
26930,362.00
26931,362.00
26932,362.00
26932,362.00
26933,362.00
26934,362.00
26934,362.00
26935,362.00
26936,362.00
26936,362.00
26937,362.00
26938,362.00
26938,362.00
26939,362.00
26940,362.00
26941,361.00
26941,362.00
26942,361.00
26943,361.00
26943,361.00
26944,362.00
26945,362.00
26945,362.00
26946,362.00
26947,362.00
26947,362.00
26948,362.00
26949,362.00
26949,362.00
26950,362.00
26951,362.00
26951,362.00
26952,362.00
26953,362.00
26954,362.00
26954,362.00
26955,362.00
26956,362.00
26956,362.00
26957,362.00
26958,362.00
26958,362.00
26959,362.00
26960,361.00
26960,361.00
26961,362.00
26962,361.00
26962,362.00
26963,361.00
26964,362.00
26964,362.00
26966,362.00
26967,362.00
26968,362.00
26968,362.00
26969,362.00
26970,363.00
26970,363.00
26971,362.00
26972,363.00
26972,362.00
26973,362.00
26974,362.00
26974,362.00
26975,362.00
26976,362.00
26976,362.00
26977,362.00
26978,362.00
26978,362.00
26979,362.00
26980,362.00
26981,361.00
26981,361.00
26982,361.00
26983,361.00
26983,362.00
26984,361.00
26985,362.00
26985,362.00
26986,362.00
26987,362.00
26987,362.00
26988,362.00
26989,362.00
26989,362.00
26990,362.00
26991,362.00
26991,362.00
26992,362.00
26993,362.00
26994,362.00
26994,362.00
26995,363.00
26996,362.00
26996,362.00
26997,363.00
26998,362.00
26998,362.00
26999,362.00
27000,362.00
27000,362.00
27001,361.00
27002,361.00
27002,361.00
27003,361.00
27004,362.00
27004,362.00
27005,362.00
27006,362.00
27008,362.00
27008,362.00
27009,363.00
27010,362.00
27010,362.00
27011,362.00
27012,362.00
27012,362.00
27013,362.00
27014,362.00
27014,362.00
27015,362.00
27016,362.00
27016,362.00
27017,362.00
27018,362.00
27018,362.00
27019,362.00
27020,362.00
27021,362.00
27021,362.00
27022,362.00
27023,361.00
27023,361.00
27024,361.00
27025,362.00
27025,362.00
27026,362.00
27027,362.00
27027,362.00
27028,362.00
27029,362.00
27029,363.00
27030,362.00
27031,362.00
27031,362.00
27032,362.00
27033,362.00
27034,362.00
27034,362.00
27035,362.00
27036,362.00
27036,362.00
27037,362.00
27038,362.00
27038,362.00
27039,362.00
27040,362.00
27040,361.00
27041,361.00
27042,362.00
27042,361.00
27043,362.00
27044,362.00
27044,362.00
27045,362.00
27046,362.00
27047,362.00
27047,362.00
27048,362.00
27049,362.00
27049,362.00
27051,362.00
27052,362.00
27052,362.00
27053,363.00
27054,362.00
27054,363.00
27055,362.00
27056,362.00
27056,362.00
27057,362.00
27058,362.00
27058,362.00
27059,362.00
27060,362.00
27061,362.00
27061,362.00
27062,362.00
27063,361.00
27063,362.00
27064,361.00
27065,362.00
27065,362.00
27066,362.00
27067,362.00
27067,362.00
27068,362.00
27069,362.00
27069,362.00
27070,362.00
27071,363.00
27071,362.00
27072,362.00
27073,362.00
27074,362.00
27074,362.00
27075,362.00
27076,362.00
27076,362.00
27077,362.00
27078,362.00
27078,362.00
27079,362.00
27080,362.00
27080,362.00
27081,362.00
27082,362.00
27082,362.00
27083,361.00
27084,361.00
27084,362.00
27085,362.00
27086,362.00
27087,362.00
27087,362.00
27088,362.00
27089,363.00
27089,362.00
27090,362.00
27091,363.00
27091,362.00
27092,362.00
27094,362.00
27094,362.00
27095,362.00
27096,362.00
27096,362.00
27097,362.00
27098,362.00
27098,362.00
27099,362.00
27100,362.00
27101,362.00
27101,362.00
27102,362.00
27103,361.00
27103,361.00
27104,362.00
27105,362.00
27105,362.00
27106,362.00
27107,362.00
27107,362.00
27108,362.00
27109,362.00
27109,362.00
27110,362.00
27111,362.00
27111,362.00
27112,362.00
27113,362.00
27114,362.00
27114,362.00
27115,362.00
27116,362.00
27116,362.00
27117,362.00
27118,362.00
27118,362.00
27119,362.00
27120,362.00
27120,361.00
27121,362.00
27122,362.00
27122,361.00
27123,361.00
27124,362.00
27124,361.00
27125,362.00
27126,362.00
27127,362.00
27127,362.00
27128,362.00
27129,362.00
27129,362.00
27130,362.00
27131,362.00
27131,363.00
27132,362.00
27133,362.00
27133,362.00
27134,362.00
27136,362.00
27136,362.00
27137,362.00
27138,362.00
27138,362.00
27139,361.00
27140,362.00
27141,361.00
27141,361.00
27142,361.00
27143,362.00
27143,361.00
27144,361.00
27145,361.00
27145,362.00
27146,362.00
27147,362.00
27147,362.00
27148,362.00
27149,362.00
27149,362.00
27150,362.00
27151,362.00
27151,362.00
27152,362.00
27153,362.00
27154,362.00
27154,362.00
27155,362.00
27156,362.00
27156,362.00
27157,362.00
27158,361.00
27158,362.00
27159,361.00
27160,362.00
27160,361.00
27161,361.00
27162,361.00
27162,362.00
27163,361.00
27164,361.00
27164,361.00
27165,362.00
27166,362.00
27167,362.00
27167,362.00
27168,362.00
27169,362.00
27169,362.00
27170,362.00
27171,362.00
27171,362.00
27172,362.00
27173,362.00
27173,362.00
27174,362.00
27175,362.00
27175,362.00
27176,362.00
27177,362.00
27177,362.00
27179,361.00
27180,362.00
27181,361.00
27181,361.00
27182,361.00
27183,361.00
27183,361.00
27184,361.00
27185,361.00
27185,362.00
27186,362.00
27187,362.00
27187,362.00
27188,362.00
27189,362.00
27189,362.00
27190,362.00
27191,362.00
27191,362.00
27192,362.00
27193,362.00
27194,362.00
27194,362.00
27195,362.00
27196,362.00
27196,362.00
27197,362.00
27198,362.00
27198,361.00
27199,362.00
27200,362.00
27200,361.00
27201,361.00
27202,361.00
27202,361.00
27203,361.00
27204,361.00
27204,361.00
27205,362.00
27206,362.00
27207,362.00
27207,362.00
27208,362.00
27209,362.00
27209,362.00
27210,362.00
27211,362.00
27211,362.00
27212,362.00
27213,362.00
27213,362.00
27214,362.00
27215,362.00
27215,362.00
27216,362.00
27217,362.00
27217,362.00
27218,361.00
27219,362.00
27220,361.00
27220,361.00
27222,361.00
27223,361.00
27223,361.00
27224,361.00
27225,361.00
27225,362.00
27226,362.00
27227,362.00
27227,362.00
27228,362.00
27229,363.00
27229,362.00
27230,362.00
27231,362.00
27231,362.00
27232,362.00
27233,362.00
27234,362.00
27234,362.00
27235,362.00
27236,362.00
27236,362.00
27237,362.00
27238,362.00
27238,361.00
27239,362.00
27240,361.00
27240,361.00
27241,361.00
27242,361.00
27242,361.00
27243,361.00
27244,362.00
27244,362.00
27245,362.00
27246,362.00
27247,362.00
27247,362.00
27248,362.00
27249,362.00
27249,362.00
27250,362.00
27251,362.00
27251,362.00
27252,362.00
27253,362.00
27253,362.00
27254,362.00
27255,362.00
27255,362.00
27256,362.00
27257,362.00
27257,362.00
27258,361.00
27259,361.00
27260,361.00
27260,361.00
27261,362.00
27262,361.00
27262,361.00
27264,361.00
27265,361.00
27265,362.00
27266,362.00
27267,362.00
27267,362.00
27268,362.00
27269,362.00
27269,362.00
27270,362.00
27271,362.00
27271,362.00
27272,362.00
27273,362.00
27274,362.00
27274,362.00
27275,362.00
27276,362.00
27276,362.00
27277,362.00
27278,361.00
27278,361.00
27279,361.00
27280,361.00
27280,361.00
27281,362.00
27282,361.00
27282,361.00
27283,361.00
27284,361.00
27284,361.00
27285,362.00
27286,362.00
27287,362.00
27287,362.00
27288,362.00
27289,362.00
27289,362.00
27290,362.00
27291,362.00
27291,362.00
27292,362.00
27293,362.00
27293,362.00
27294,362.00
27295,362.00
27295,362.00
27296,362.00
27297,362.00
27297,362.00
27298,362.00
27299,361.00
27300,362.00
27300,361.00
27301,361.00
27302,361.00
27302,361.00
27303,361.00
27304,361.00
27304,362.00
27305,362.00
27307,362.00
27307,362.00
27308,362.00
27309,362.00
27309,362.00
27310,362.00
27311,362.00
27311,362.00
27312,362.00
27313,362.00
27314,362.00
27314,362.00
27315,362.00
27316,362.00
27316,362.00
27317,362.00
27318,362.00
27318,362.00
27319,362.00
27320,361.00
27320,361.00
27321,361.00
27322,361.00
27322,361.00
27323,361.00
27324,361.00
27324,361.00
27325,362.00
27326,362.00
27327,362.00
27327,362.00
27328,362.00
27329,362.00
27329,362.00
27330,362.00
27331,362.00
27331,362.00
27332,362.00
27333,362.00
27333,362.00
27334,362.00
27335,362.00
27335,362.00
27336,362.00
27337,361.00
27337,361.00
27338,362.00
27339,361.00
27340,361.00
27340,361.00
27341,361.00
27342,361.00
27342,361.00
27343,361.00
27344,361.00
27344,361.00
27345,362.00
27346,362.00
27346,362.00
27347,362.00
27348,362.00
27348,362.00
27350,362.00
27351,362.00
27351,362.00
27352,362.00
27353,362.00
27354,362.00
27354,362.00
27355,362.00
27356,361.00
27356,362.00
27357,361.00
27358,361.00
27358,361.00
27359,361.00
27360,362.00
27360,361.00
27361,361.00
27362,361.00
27362,361.00
27363,361.00
27364,361.00
27364,361.00
27365,362.00
27366,362.00
27367,362.00
27367,362.00
27368,362.00
27369,362.00
27369,362.00
27370,362.00
27371,362.00
27371,362.00
27372,362.00
27373,362.00
27373,362.00
27374,362.00
27375,362.00
27375,362.00
27376,362.00
27377,362.00
27377,361.00
27378,361.00
27379,361.00
27380,361.00
27380,361.00
27381,361.00
27382,361.00
27382,361.00
27383,361.00
27384,361.00
27384,361.00
27385,362.00
27386,361.00
27386,362.00
27387,362.00
27388,362.00
27388,362.00
27389,362.00
27390,362.00
27390,362.00
27392,362.00
27393,362.00
27394,362.00
27394,362.00
27395,362.00
27396,362.00
27396,362.00
27397,362.00
27398,361.00
27398,361.00
27399,361.00
27400,361.00
27400,361.00
27401,361.00
27402,361.00
27402,361.00
27403,361.00
27404,361.00
27404,361.00
27405,361.00
27406,362.00
27407,362.00
27407,362.00
27408,362.00
27409,362.00
27409,362.00
27410,362.00
27411,362.00
27411,362.00
27412,362.00
27413,362.00
27413,362.00
27414,362.00
27415,361.00
27415,361.00
27416,361.00
27417,361.00
27417,361.00
27418,361.00
27419,361.00
27420,361.00
27420,361.00
27421,361.00
27422,361.00
27422,361.00
27423,361.00
27424,361.00
27424,361.00
27425,362.00
27426,362.00
27426,362.00
27427,362.00
27428,362.00
27428,362.00
27429,362.00
27430,362.00
27430,362.00
27431,362.00
27432,362.00
27433,362.00
27433,362.00
27435,361.00
27436,362.00
27436,361.00
27437,361.00
27438,361.00
27438,361.00
27439,361.00
27440,361.00
27440,361.00
27441,361.00
27442,361.00
27442,361.00
27443,361.00
27444,361.00
27444,361.00
27445,361.00
27446,362.00
27447,362.00
27447,362.00
27448,361.00
27449,361.00
27449,362.00
27450,362.00
27451,361.00
27451,362.00
27452,362.00
27453,362.00
27453,362.00
27454,362.00
27455,361.00
27455,361.00
27456,361.00
27457,361.00
27457,361.00
27458,361.00
27459,361.00
27460,361.00
27460,361.00
27461,361.00
27462,361.00
27462,361.00
27463,361.00
27464,361.00
27464,361.00
27465,361.00
27466,361.00
27466,362.00
27467,361.00
27468,362.00
27468,362.00
27469,361.00
27470,362.00
27470,362.00
27471,362.00
27472,362.00
27473,361.00
27473,361.00
27474,361.00
27475,362.00
27475,361.00
27476,361.00
27478,361.00
27478,361.00
27479,361.00
27480,361.00
27480,361.00
27481,361.00
27482,361.00
27482,361.00
27483,361.00
27484,361.00
27484,361.00
27485,361.00
27486,361.00
27487,361.00
27487,362.00
27488,362.00
27489,362.00
27489,362.00
27490,362.00
27491,361.00
27491,362.00
27492,362.00
27493,361.00
27493,361.00
27494,362.00
27495,362.00
27495,361.00
27496,361.00
27497,361.00
27497,361.00
27498,361.00
27499,361.00
27500,361.00
27500,361.00
27501,361.00
27502,361.00
27502,361.00
27503,361.00
27504,361.00
27504,361.00
27505,361.00
27506,361.00
27506,361.00
27507,362.00
27508,362.00
27508,362.00
27509,361.00
27510,361.00
27510,362.00
27511,361.00
27512,361.00
27513,362.00
27513,361.00
27514,361.00
27515,361.00
27515,361.00
27516,361.00
27517,361.00
27517,361.00
27518,361.00
27520,361.00
27520,361.00
27521,361.00
27522,361.00
27522,361.00
27523,361.00
27524,361.00
27524,361.00
27525,361.00
27526,361.00
27527,361.00
27527,361.00
27528,361.00
27529,362.00
27529,362.00
27530,362.00
27531,361.00
27531,361.00
27532,361.00
27533,361.00
27533,361.00
27534,361.00
27535,361.00
27535,361.00
27536,361.00
27537,361.00
27537,361.00
27538,361.00
27539,361.00
27540,361.00
27540,360.00
27541,361.00
27542,361.00
27542,361.00
27543,361.00
27544,361.00
27544,361.00
27545,361.00
27546,361.00
27546,361.00
27547,361.00
27548,362.00
27548,362.00
27549,361.00
27550,362.00
27550,362.00
27551,361.00
27552,362.00
27553,361.00
27553,361.00
27554,361.00
27555,361.00
27555,361.00
27556,361.00
27557,361.00
27557,361.00
27558,361.00
27559,361.00
27559,361.00
27560,361.00
27561,361.00
27561,360.00
27563,361.00
27564,360.00
27564,361.00
27565,361.00
27566,361.00
27567,361.00
27567,361.00
27568,362.00
27569,361.00
27569,361.00
27570,361.00
27571,361.00
27571,361.00
27572,361.00
27573,361.00
27573,361.00
27574,361.00
27575,361.00
27575,361.00
27576,361.00
27577,361.00
27577,361.00
27578,361.00
27579,361.00
27580,360.00
27580,360.00
27581,361.00
27582,361.00
27582,361.00
27583,360.00
27584,361.00
27584,361.00
27585,361.00
27586,361.00
27586,361.00
27587,361.00
27588,362.00
27588,362.00
27589,361.00
27590,362.00
27590,362.00
27591,362.00
27592,361.00
27593,361.00
27593,361.00
27594,361.00
27595,361.00
27595,361.00
27596,361.00
27597,361.00
27597,361.00
27598,361.00
27599,361.00
27599,360.00
27600,360.00
27601,360.00
27601,360.00
27602,361.00
27603,361.00
27603,361.00
27604,361.00
27606,361.00
27607,361.00
27607,361.00
27608,361.00
27609,362.00
27609,361.00
27610,361.00
27611,361.00
27611,362.00
27612,361.00
27613,361.00
27613,361.00
27614,361.00
27615,361.00
27615,361.00
27616,361.00
27617,361.00
27617,361.00
27618,361.00
27619,360.00
27620,360.00
27620,360.00
27621,360.00
27622,360.00
27622,360.00
27623,361.00
27624,361.00
27624,361.00
27625,361.00
27626,361.00
27626,361.00
27627,361.00
27628,361.00
27628,361.00
27629,361.00
27630,362.00
27630,361.00
27631,361.00
27632,361.00
27633,361.00
27633,361.00
27634,361.00
27635,361.00
27635,361.00
27636,361.00
27637,361.00
27637,361.00
27638,360.00
27639,361.00
27639,360.00
27640,360.00
27641,360.00
27641,360.00
27642,360.00
27643,360.00
27643,360.00
27644,361.00
27645,361.00
27646,361.00
27646,361.00
27648,361.00
27649,361.00
27649,361.00
27650,361.00
27651,361.00
27651,361.00
27652,361.00
27653,361.00
27653,361.00
27654,361.00
27655,361.00
27655,361.00
27656,361.00
27657,361.00
27657,361.00
27658,361.00
27659,361.00
27660,360.00
27660,361.00
27661,360.00
27662,360.00
27662,360.00
27663,361.00
27664,360.00
27664,361.00
27665,361.00
27666,361.00
27666,361.00
27667,361.00
27668,361.00
27668,361.00
27669,361.00
27670,361.00
27670,361.00
27671,361.00
27672,361.00
27673,361.00
27673,361.00
27674,361.00
27675,361.00
27675,361.00
27676,360.00
27677,361.00
27677,361.00
27678,360.00
27679,360.00
27679,360.00
27680,360.00
27681,360.00
27681,360.00
27682,360.00
27683,360.00
27683,360.00
27684,361.00
27685,360.00
27686,361.00
27686,361.00
27687,361.00
27688,361.00
27688,361.00
27689,361.00
27691,361.00
27691,361.00
27692,361.00
27693,361.00
27693,361.00
27694,361.00
27695,361.00
27695,361.00
27696,361.00
27697,361.00
27697,361.00
27698,360.00
27699,361.00
27700,360.00
27700,360.00
27701,360.00
27702,360.00
27702,360.00
27703,360.00
27704,360.00
27704,361.00
27705,361.00
27706,361.00
27706,361.00
27707,361.00
27708,361.00
27708,361.00
27709,361.00
27710,361.00
27710,361.00
27711,361.00
27712,361.00
27713,361.00
27713,361.00
27714,361.00
27715,361.00
27715,361.00
27716,361.00
27717,361.00
27717,361.00
27718,361.00
27719,360.00
27719,360.00
27720,360.00
27721,360.00
27721,360.00
27722,360.00
27723,360.00
27723,360.00
27724,360.00
27725,361.00
27726,361.00
27726,361.00
27727,361.00
27728,361.00
27728,361.00
27729,361.00
27730,361.00
27730,361.00
27731,361.00
27732,361.00
27732,361.00
27734,361.00
27735,361.00
27735,360.00
27736,360.00
27737,360.00
27737,361.00
27738,361.00
27739,360.00
27740,360.00
27740,360.00
27741,360.00
27742,360.00
27742,360.00
27743,360.00
27744,360.00
27744,360.00
27745,361.00
27746,361.00
27746,361.00
27747,361.00
27748,361.00
27748,361.00
27749,361.00
27750,361.00
27750,361.00
27751,361.00
27752,361.00
27753,361.00
27753,361.00
27754,361.00
27755,361.00
27755,361.00
27756,361.00
27757,361.00
27757,360.00
27758,360.00
27759,360.00
27759,360.00
27760,360.00
27761,360.00
27761,360.00
27762,360.00
27763,360.00
27763,360.00
27764,360.00
27765,361.00
27766,361.00
27766,361.00
27767,361.00
27768,361.00
27768,361.00
27769,361.00
27770,361.00
27770,361.00
27771,361.00
27772,361.00
27772,361.00
27773,361.00
27774,361.00
27774,360.00
27776,360.00
27777,360.00
27777,360.00
27778,360.00
27779,360.00
27780,360.00
27780,360.00
27781,360.00
27782,360.00
27782,360.00
27783,360.00
27784,360.00
27784,360.00
27785,360.00
27786,361.00
27786,361.00
27787,361.00
27788,361.00
27788,361.00
27789,361.00
27790,361.00
27790,361.00
27791,361.00
27792,361.00
27793,361.00
27793,361.00
27794,361.00
27795,361.00
27795,361.00
27796,360.00
27797,360.00
27797,360.00
27798,360.00
27799,360.00
27799,360.00
27800,360.00
27801,360.00
27801,360.00
27802,360.00
27803,360.00
27803,360.00
27804,360.00
27805,360.00
27806,361.00
27806,361.00
27807,361.00
27808,361.00
27808,361.00
27809,361.00
27810,361.00
27810,361.00
27811,361.00
27812,361.00
27812,361.00
27813,361.00
27814,360.00
27814,360.00
27815,360.00
27816,360.00
27816,360.00
27817,360.00
27819,360.00
27820,360.00
27820,360.00
27821,360.00
27822,360.00
27822,360.00
27823,360.00
27824,360.00
27824,360.00
27825,361.00
27826,361.00
27826,361.00
27827,361.00
27828,361.00
27828,361.00
27829,360.00
27830,361.00
27830,361.00
27831,360.00
27832,361.00
27833,361.00
27833,361.00
27834,360.00
27835,360.00
27835,360.00
27836,360.00
27837,360.00
27837,360.00
27838,360.00
27839,360.00
27839,360.00
27840,360.00
27841,360.00
27841,360.00
27842,360.00
27843,360.00
27843,360.00
27844,361.00
27845,360.00
27846,360.00
27846,360.00
27847,360.00
27848,361.00
27848,361.00
27849,361.00
27850,360.00
27850,360.00
27851,361.00
27852,360.00
27852,360.00
27853,360.00
27854,360.00
27854,360.00
27855,360.00
27856,360.00
27856,360.00
27857,360.00
27858,360.00
27859,360.00
27859,360.00
27860,360.00
27862,359.00
27862,360.00
27863,360.00
27864,360.00
27864,360.00
27865,360.00
27866,360.00
27866,360.00
27867,361.00
27868,361.00
27868,360.00
27869,361.00
27870,361.00
27870,361.00
27871,360.00
27872,361.00
27873,361.00
27873,361.00
27874,360.00
27875,361.00
27875,360.00
27876,360.00
27877,360.00
27877,360.00
27878,360.00
27879,360.00
27879,360.00
27880,360.00
27881,360.00
27881,360.00
27882,360.00
27883,360.00
27883,360.00
27884,360.00
27885,360.00
27886,360.00
27886,360.00
27887,360.00
27888,360.00
27888,360.00
27889,361.00
27890,360.00
27890,360.00
27891,360.00
27892,360.00
27892,360.00
27893,361.00
27894,360.00
27894,360.00
27895,360.00
27896,360.00
27896,360.00
27897,360.00
27898,360.00
27899,360.00
27899,360.00
27900,360.00
27901,360.00
27901,360.00
27902,360.00
27904,360.00
27904,360.00
27905,360.00
27906,360.00
27906,361.00
27907,361.00
27908,360.00
27908,360.00
27909,360.00
27910,360.00
27910,360.00
27911,360.00
27912,361.00
27913,360.00
27913,360.00
27914,360.00
27915,360.00
27915,360.00
27916,360.00
27917,360.00
27917,360.00
27918,360.00
27919,360.00
27919,360.00
27920,360.00
27921,359.00
27921,360.00
27922,359.00
27923,360.00
27923,360.00
27924,360.00
27925,360.00
27926,360.00
27926,360.00
27927,360.00
27928,361.00
27928,360.00
27929,360.00
27930,360.00
27930,360.00
27931,360.00
27932,361.00
27932,360.00
27933,361.00
27934,360.00
27934,360.00
27935,360.00
27936,360.00
27936,360.00
27937,360.00
27938,360.00
27939,360.00
27939,360.00
27940,359.00
27941,360.00
27941,360.00
27942,360.00
27943,360.00
27943,360.00
27944,360.00
27945,360.00
27945,360.00
27947,361.00
27948,360.00
27948,360.00
27949,360.00
27950,361.00
27950,360.00
27951,360.00
27952,360.00
27953,360.00
27953,360.00
27954,360.00
27955,360.00
27955,360.00
27956,360.00
27957,360.00
27957,360.00
27958,360.00
27959,360.00
27959,360.00
27960,359.00
27961,359.00
27961,359.00
27962,359.00
27963,360.00
27963,360.00
27964,360.00
27965,360.00
27966,360.00
27966,360.00
27967,360.00
27968,360.00
27968,360.00
27969,360.00
27970,360.00
27970,360.00
27971,360.00
27972,360.00
27972,360.00
27973,360.00
27974,360.00
27974,360.00
27975,360.00
27976,360.00
27976,360.00
27977,360.00
27978,360.00
27979,359.00
27979,360.00
27980,360.00
27981,360.00
27981,359.00
27982,360.00
27983,359.00
27983,360.00
27984,360.00
27985,360.00
27985,360.00
27986,360.00
27987,360.00
27987,360.00
27988,360.00
27990,360.00
27990,360.00
27991,360.00
27992,360.00
27993,360.00
27993,360.00
27994,360.00
27995,360.00
27995,360.00
27996,360.00
27997,360.00
27997,360.00
27998,360.00
27999,360.00
27999,359.00
28000,359.00
28001,359.00
28001,359.00
28002,359.00
28003,360.00
28003,359.00
28004,360.00
28005,360.00
28006,360.00
28006,360.00
28007,361.00
28008,360.00
28008,360.00
28009,360.00
28010,360.00
28010,360.00
28011,360.00
28012,360.00
28012,360.00
28013,360.00
28014,360.00
28014,360.00
28015,360.00
28016,360.00
28016,360.00
28017,360.00
28018,359.00
28019,360.00
28019,360.00
28020,359.00
28021,359.00
28021,359.00
28022,359.00
28023,359.00
28023,360.00
28024,360.00
28025,360.00
28025,360.00
28026,360.00
28027,360.00
28027,360.00
28028,360.00
28029,360.00
28029,360.00
28030,360.00
28032,360.00
28033,360.00
28033,360.00
28034,360.00
28035,360.00
28035,360.00
28036,360.00
28037,360.00
28037,359.00
28038,360.00
28039,359.00
28039,359.00
28040,359.00
28041,359.00
28041,359.00
28042,359.00
28043,359.00
28043,359.00
28044,359.00
28045,360.00
28046,360.00
28046,360.00
28047,360.00
28048,360.00
28048,360.00
28049,360.00
28050,360.00
28050,360.00
28051,360.00
28052,360.00
28052,360.00
28053,360.00
28054,360.00
28054,360.00
28055,359.00
28056,360.00
28056,359.00
28057,359.00
28058,359.00
28059,359.00
28059,359.00
28060,359.00
28061,359.00
28061,359.00
28062,359.00
28063,359.00
28063,360.00
28064,359.00
28065,360.00
28065,360.00
28066,360.00
28067,360.00
28067,360.00
28068,360.00
28069,360.00
28069,360.00
28070,360.00
28071,360.00
28072,360.00
28072,360.00
28073,360.00
28075,360.00
28075,360.00
28076,360.00
28077,359.00
28077,359.00
28078,359.00
28079,359.00
28079,359.00
28080,359.00
28081,359.00
28081,359.00
28082,359.00
28083,359.00
28083,359.00
28084,359.00
28085,360.00
28086,360.00
28086,360.00
28087,360.00
28088,360.00
28088,360.00
28089,360.00
28090,360.00
28090,360.00
28091,360.00
28092,360.00
28092,360.00
28093,360.00
28094,359.00
28094,359.00
28095,359.00
28096,360.00
28096,359.00
28097,359.00
28098,359.00
28099,359.00
28099,359.00
28100,359.00
28101,359.00
28101,359.00
28102,359.00
28103,359.00
28103,359.00
28104,359.00
28105,359.00
28105,360.00
28106,360.00
28107,360.00
28107,360.00
28108,360.00
28109,359.00
28109,360.00
28110,360.00
28111,360.00
28112,359.00
28112,359.00
28113,360.00
28114,359.00
28114,359.00
28115,359.00
28116,359.00
28116,359.00
28118,359.00
28119,359.00
28119,359.00
28120,359.00
28121,359.00
28121,359.00
28122,359.00
28123,359.00
28123,359.00
28124,359.00
28125,359.00
28126,359.00
28126,359.00
28127,360.00
28128,360.00
28128,360.00
28129,360.00
28130,360.00
28130,360.00
28131,360.00
28132,359.00
28132,360.00
28133,360.00
28134,359.00
28134,359.00
28135,359.00
28136,359.00
28136,359.00
28137,359.00
28138,359.00
28139,359.00
28139,359.00
28140,358.00
28141,359.00
28141,359.00
28142,359.00
28143,359.00
28143,359.00
28144,359.00
28145,359.00
28145,360.00
28146,359.00
28147,359.00
28147,360.00
28148,360.00
28149,359.00
28149,359.00
28150,359.00
28151,359.00
28152,359.00
28152,359.00
28153,359.00
28154,359.00
28154,359.00
28155,360.00
28156,359.00
28156,359.00
28157,359.00
28158,359.00
28158,358.00
28160,359.00
28161,358.00
28161,359.00
28162,359.00
28163,359.00
28163,359.00
28164,359.00
28165,359.00
28166,359.00
28166,359.00
28167,359.00
28168,359.00
28168,359.00
28169,359.00
28170,359.00
28170,359.00
28171,359.00
28172,359.00
28172,359.00
28173,360.00
28174,359.00
28174,359.00
28175,359.00
28176,359.00
28176,358.00
28177,359.00
28178,359.00
28179,359.00
28179,359.00
28180,359.00
28181,358.00
28181,358.00
28182,359.00
28183,359.00
28183,359.00
28184,359.00
28185,359.00
28185,359.00
28186,359.00
28187,359.00
28187,359.00
28188,359.00
28189,359.00
28189,359.00
28190,359.00
28191,359.00
28192,359.00
28192,359.00
28193,359.00
28194,359.00
28194,359.00
28195,359.00
28196,359.00
28196,359.00
28197,359.00
28198,359.00
28198,358.00
28199,359.00
28200,358.00
28200,358.00
28201,358.00
28203,358.00
28203,358.00
28204,359.00
28205,359.00
28206,359.00
28206,359.00
28207,359.00
28208,359.00
28208,359.00
28209,359.00
28210,359.00
28210,359.00
28211,359.00
28212,359.00
28212,359.00
28213,359.00
28214,359.00
28214,358.00
28215,359.00
28216,359.00
28216,358.00
28217,358.00
28218,358.00
28219,358.00
28219,358.00
28220,358.00
28221,358.00
28221,358.00
28222,358.00
28223,358.00
28223,358.00
28224,359.00
28225,359.00
28225,359.00
28226,359.00
28227,359.00
28227,359.00
28228,359.00
28229,359.00
28229,359.00
28230,359.00
28231,359.00
28232,358.00
28232,359.00
28233,359.00
28234,359.00
28234,359.00
28235,358.00
28236,358.00
28236,358.00
28237,358.00
28238,358.00
28238,358.00
28239,358.00
28240,358.00
28240,358.00
28241,358.00
28242,358.00
28242,358.00
28243,358.00
28244,358.00
28246,359.00
28246,358.00
28247,359.00
28248,359.00
28248,359.00
28249,359.00
28250,359.00
28250,359.00
28251,358.00
28252,359.00
28252,359.00
28253,358.00
28254,358.00
28254,358.00
28255,358.00
28256,358.00
28256,358.00
28257,358.00
28258,358.00
28259,358.00
28259,358.00
28260,358.00
28261,358.00
28261,358.00
28262,358.00
28263,358.00
28263,358.00
28264,358.00
28265,358.00
28265,358.00
28266,358.00
28267,358.00
28267,359.00
28268,359.00
28269,358.00
28269,359.00
28270,359.00
28271,358.00
28272,358.00
28272,358.00
28273,358.00
28274,358.00
28274,358.00
28275,358.00
28276,358.00
28276,358.00
28277,358.00
28278,357.00
28278,358.00
28279,357.00
28280,358.00
28280,357.00
