time(micros),GSR,skin_resistance
999,691.0,0.3235082674335011
1000,691.0,0.3235082674335011
1001,691.0,0.3235082674335011
1001,692.0,0.28735632183908044
1002,692.0,0.28735632183908044
1002,691.0,0.3235082674335011
1003,692.0,0.28735632183908044
1004,692.0,0.28735632183908044
1004,692.0,0.28735632183908044
1005,692.0,0.28735632183908044
1006,691.0,0.3235082674335011
1006,692.0,0.28735632183908044
1007,692.0,0.28735632183908044
1008,691.0,0.3235082674335011
1008,692.0,0.28735632183908044
1009,691.0,0.3235082674335011
1009,691.0,0.3235082674335011
1010,691.0,0.3235082674335011
1011,691.0,0.3235082674335011
1011,691.0,0.3235082674335011
1012,692.0,0.28735632183908044
1013,691.0,0.3235082674335011
1013,691.0,0.3235082674335011
1014,692.0,0.28735632183908044
1015,691.0,0.3235082674335011
1015,691.0,0.3235082674335011
1016,691.0,0.3235082674335011
1016,691.0,0.3235082674335011
1017,691.0,0.3235082674335011
1018,691.0,0.3235082674335011
1018,691.0,0.3235082674335011
1019,691.0,0.3235082674335011
1020,692.0,0.28735632183908044
1020,691.0,0.3235082674335011
1021,691.0,0.3235082674335011
1022,692.0,0.28735632183908044
1022,691.0,0.3235082674335011
1024,692.0,0.28735632183908044
1024,692.0,0.28735632183908044
1025,692.0,0.28735632183908044
1026,692.0,0.28735632183908044
1026,692.0,0.28735632183908044
1027,692.0,0.28735632183908044
1028,691.0,0.3235082674335011
1028,691.0,0.3235082674335011
1029,691.0,0.3235082674335011
1030,691.0,0.3235082674335011
1030,691.0,0.3235082674335011
1031,691.0,0.3235082674335011
1031,691.0,0.3235082674335011
1032,692.0,0.28735632183908044
1033,691.0,0.3235082674335011
1033,692.0,0.28735632183908044
1034,691.0,0.3235082674335011
1035,692.0,0.28735632183908044
1035,692.0,0.28735632183908044
1036,692.0,0.28735632183908044
1037,692.0,0.28735632183908044
1037,691.0,0.3235082674335011
1038,691.0,0.3235082674335011
1038,691.0,0.3235082674335011
1039,691.0,0.3235082674335011
1040,691.0,0.3235082674335011
1040,692.0,0.28735632183908044
1041,692.0,0.28735632183908044
1042,691.0,0.3235082674335011
1042,691.0,0.3235082674335011
1043,692.0,0.28735632183908044
1044,691.0,0.3235082674335011
1044,692.0,0.28735632183908044
1045,692.0,0.28735632183908044
1045,691.0,0.3235082674335011
1046,691.0,0.3235082674335011
1047,691.0,0.3235082674335011
1047,691.0,0.3235082674335011
1048,691.0,0.3235082674335011
1049,692.0,0.28735632183908044
1049,691.0,0.3235082674335011
1050,691.0,0.3235082674335011
1051,691.0,0.3235082674335011
1051,691.0,0.3235082674335011
1052,691.0,0.3235082674335011
1052,692.0,0.28735632183908044
1053,692.0,0.28735632183908044
1054,691.0,0.3235082674335011
1054,691.0,0.3235082674335011
1055,691.0,0.3235082674335011
1056,691.0,0.3235082674335011
1056,691.0,0.3235082674335011
1057,691.0,0.3235082674335011
1058,692.0,0.28735632183908044
1058,691.0,0.3235082674335011
1059,692.0,0.28735632183908044
1059,692.0,0.28735632183908044
1060,691.0,0.3235082674335011
1061,691.0,0.3235082674335011
1061,692.0,0.28735632183908044
1062,691.0,0.3235082674335011
1063,691.0,0.3235082674335011
1063,692.0,0.28735632183908044
1064,691.0,0.3235082674335011
1065,691.0,0.3235082674335011
1065,691.0,0.3235082674335011
1067,692.0,0.28735632183908044
1067,691.0,0.3235082674335011
1068,691.0,0.3235082674335011
1069,691.0,0.3235082674335011
1069,691.0,0.3235082674335011
1070,691.0,0.3235082674335011
1071,691.0,0.3235082674335011
1071,691.0,0.3235082674335011
1072,691.0,0.3235082674335011
1073,692.0,0.28735632183908044
1073,691.0,0.3235082674335011
1074,691.0,0.3235082674335011
1075,692.0,0.28735632183908044
1075,691.0,0.3235082674335011
1076,692.0,0.28735632183908044
1076,691.0,0.3235082674335011
1077,691.0,0.3235082674335011
1078,691.0,0.3235082674335011
1078,691.0,0.3235082674335011
1079,691.0,0.3235082674335011
1080,691.0,0.3235082674335011
1080,691.0,0.3235082674335011
1081,691.0,0.3235082674335011
1082,691.0,0.3235082674335011
1082,691.0,0.3235082674335011
1083,691.0,0.3235082674335011
1083,691.0,0.3235082674335011
1084,692.0,0.28735632183908044
1085,692.0,0.28735632183908044
1085,691.0,0.3235082674335011
1086,692.0,0.28735632183908044
1087,691.0,0.3235082674335011
1087,691.0,0.3235082674335011
1088,691.0,0.3235082674335011
1089,691.0,0.3235082674335011
1089,691.0,0.3235082674335011
1090,691.0,0.3235082674335011
1090,692.0,0.28735632183908044
1091,691.0,0.3235082674335011
1092,691.0,0.3235082674335011
1092,691.0,0.3235082674335011
1093,691.0,0.3235082674335011
1094,691.0,0.3235082674335011
1094,691.0,0.3235082674335011
1095,691.0,0.3235082674335011
1096,692.0,0.28735632183908044
1096,691.0,0.3235082674335011
1097,692.0,0.28735632183908044
1097,691.0,0.3235082674335011
1098,692.0,0.28735632183908044
1099,692.0,0.28735632183908044
1099,691.0,0.3235082674335011
1100,691.0,0.3235082674335011
1101,691.0,0.3235082674335011
1101,691.0,0.3235082674335011
1102,691.0,0.3235082674335011
1103,692.0,0.28735632183908044
1103,691.0,0.3235082674335011
1104,692.0,0.28735632183908044
1104,691.0,0.3235082674335011
1105,691.0,0.3235082674335011
1106,692.0,0.28735632183908044
1106,691.0,0.3235082674335011
1107,691.0,0.3235082674335011
1108,691.0,0.3235082674335011
1108,691.0,0.3235082674335011
1110,691.0,0.3235082674335011
1111,691.0,0.3235082674335011
1111,691.0,0.3235082674335011
1112,691.0,0.3235082674335011
1112,691.0,0.3235082674335011
1113,691.0,0.3235082674335011
1114,692.0,0.28735632183908044
1114,691.0,0.3235082674335011
1115,691.0,0.3235082674335011
1116,691.0,0.3235082674335011
1116,692.0,0.28735632183908044
1117,692.0,0.28735632183908044
1118,692.0,0.28735632183908044
1118,692.0,0.28735632183908044
1119,692.0,0.28735632183908044
1119,691.0,0.3235082674335011
1120,691.0,0.3235082674335011
1121,691.0,0.3235082674335011
1121,691.0,0.3235082674335011
1122,691.0,0.3235082674335011
1123,691.0,0.3235082674335011
1123,691.0,0.3235082674335011
1124,691.0,0.3235082674335011
1125,691.0,0.3235082674335011
1125,691.0,0.3235082674335011
1126,691.0,0.3235082674335011
1126,691.0,0.3235082674335011
1127,691.0,0.3235082674335011
1128,691.0,0.3235082674335011
1128,691.0,0.3235082674335011
1129,691.0,0.3235082674335011
1130,691.0,0.3235082674335011
1130,691.0,0.3235082674335011
1131,691.0,0.3235082674335011
1132,691.0,0.3235082674335011
1132,692.0,0.28735632183908044
1133,692.0,0.28735632183908044
1133,692.0,0.28735632183908044
1134,692.0,0.28735632183908044
1135,692.0,0.28735632183908044
1135,691.0,0.3235082674335011
1136,691.0,0.3235082674335011
1137,691.0,0.3235082674335011
1137,691.0,0.3235082674335011
1138,691.0,0.3235082674335011
1139,691.0,0.3235082674335011
1139,691.0,0.3235082674335011
1140,691.0,0.3235082674335011
1140,691.0,0.3235082674335011
1141,691.0,0.3235082674335011
1142,691.0,0.3235082674335011
1142,691.0,0.3235082674335011
1143,691.0,0.3235082674335011
1144,691.0,0.3235082674335011
1144,691.0,0.3235082674335011
1145,692.0,0.28735632183908044
1146,691.0,0.3235082674335011
1146,691.0,0.3235082674335011
1147,691.0,0.3235082674335011
1147,691.0,0.3235082674335011
1148,691.0,0.3235082674335011
1149,691.0,0.3235082674335011
1149,691.0,0.3235082674335011
1150,691.0,0.3235082674335011
1152,691.0,0.3235082674335011
1152,692.0,0.28735632183908044
1153,691.0,0.3235082674335011
1154,691.0,0.3235082674335011
1154,691.0,0.3235082674335011
1155,691.0,0.3235082674335011
1155,692.0,0.28735632183908044
1156,692.0,0.28735632183908044
1157,691.0,0.3235082674335011
1157,691.0,0.3235082674335011
1158,692.0,0.28735632183908044
1159,691.0,0.3235082674335011
1159,691.0,0.3235082674335011
1160,692.0,0.28735632183908044
1161,691.0,0.3235082674335011
1161,691.0,0.3235082674335011
1162,692.0,0.28735632183908044
1162,692.0,0.28735632183908044
1163,692.0,0.28735632183908044
1164,692.0,0.28735632183908044
1164,692.0,0.28735632183908044
1165,692.0,0.28735632183908044
1166,691.0,0.3235082674335011
1166,692.0,0.28735632183908044
1167,691.0,0.3235082674335011
1168,691.0,0.3235082674335011
1168,691.0,0.3235082674335011
1169,691.0,0.3235082674335011
1169,691.0,0.3235082674335011
1170,691.0,0.3235082674335011
1171,691.0,0.3235082674335011
1171,691.0,0.3235082674335011
1172,691.0,0.3235082674335011
1173,691.0,0.3235082674335011
1173,691.0,0.3235082674335011
1174,691.0,0.3235082674335011
1175,691.0,0.3235082674335011
1175,691.0,0.3235082674335011
1176,692.0,0.28735632183908044
1176,691.0,0.3235082674335011
1177,691.0,0.3235082674335011
1178,691.0,0.3235082674335011
1178,691.0,0.3235082674335011
1179,691.0,0.3235082674335011
1180,692.0,0.28735632183908044
1180,691.0,0.3235082674335011
1181,691.0,0.3235082674335011
1182,691.0,0.3235082674335011
1182,692.0,0.28735632183908044
1183,692.0,0.28735632183908044
1183,691.0,0.3235082674335011
1184,691.0,0.3235082674335011
1185,691.0,0.3235082674335011
1185,691.0,0.3235082674335011
1186,692.0,0.28735632183908044
1187,692.0,0.28735632183908044
1187,691.0,0.3235082674335011
1188,691.0,0.3235082674335011
1189,691.0,0.3235082674335011
1189,691.0,0.3235082674335011
1190,691.0,0.3235082674335011
1190,691.0,0.3235082674335011
1191,692.0,0.28735632183908044
1192,692.0,0.28735632183908044
1192,692.0,0.28735632183908044
1193,691.0,0.3235082674335011
1195,692.0,0.28735632183908044
1195,691.0,0.3235082674335011
1196,691.0,0.3235082674335011
1197,691.0,0.3235082674335011
1197,691.0,0.3235082674335011
1198,691.0,0.3235082674335011
1198,691.0,0.3235082674335011
1199,691.0,0.3235082674335011
1200,691.0,0.3235082674335011
1200,692.0,0.28735632183908044
1201,692.0,0.28735632183908044
1202,692.0,0.28735632183908044
1202,692.0,0.28735632183908044
1203,691.0,0.3235082674335011
1204,691.0,0.3235082674335011
1204,691.0,0.3235082674335011
1205,691.0,0.3235082674335011
1205,692.0,0.28735632183908044
1206,691.0,0.3235082674335011
1207,692.0,0.28735632183908044
1207,692.0,0.28735632183908044
1208,691.0,0.3235082674335011
1209,691.0,0.3235082674335011
1209,692.0,0.28735632183908044
1210,692.0,0.28735632183908044
1211,691.0,0.3235082674335011
1211,691.0,0.3235082674335011
1212,691.0,0.3235082674335011
1212,691.0,0.3235082674335011
1213,691.0,0.3235082674335011
1214,692.0,0.28735632183908044
1214,691.0,0.3235082674335011
1215,691.0,0.3235082674335011
1216,692.0,0.28735632183908044
1216,692.0,0.28735632183908044
1217,692.0,0.28735632183908044
1218,691.0,0.3235082674335011
1218,691.0,0.3235082674335011
1219,691.0,0.3235082674335011
1219,692.0,0.28735632183908044
1220,691.0,0.3235082674335011
1221,691.0,0.3235082674335011
1221,692.0,0.28735632183908044
1222,691.0,0.3235082674335011
1223,692.0,0.28735632183908044
1223,692.0,0.28735632183908044
1224,692.0,0.28735632183908044
1225,691.0,0.3235082674335011
1225,691.0,0.3235082674335011
1226,691.0,0.3235082674335011
1226,691.0,0.3235082674335011
1227,691.0,0.3235082674335011
1228,691.0,0.3235082674335011
1228,691.0,0.3235082674335011
1229,691.0,0.3235082674335011
1230,691.0,0.3235082674335011
1230,691.0,0.3235082674335011
1231,691.0,0.3235082674335011
1232,691.0,0.3235082674335011
1232,691.0,0.3235082674335011
1233,692.0,0.28735632183908044
1233,691.0,0.3235082674335011
1234,691.0,0.3235082674335011
1235,692.0,0.28735632183908044
1235,691.0,0.3235082674335011
1236,692.0,0.28735632183908044
1238,691.0,0.3235082674335011
1238,692.0,0.28735632183908044
1239,691.0,0.3235082674335011
1240,691.0,0.3235082674335011
1240,692.0,0.28735632183908044
1241,691.0,0.3235082674335011
1241,691.0,0.3235082674335011
1242,692.0,0.28735632183908044
1243,691.0,0.3235082674335011
1243,691.0,0.3235082674335011
1244,691.0,0.3235082674335011
1245,691.0,0.3235082674335011
1245,692.0,0.28735632183908044
1246,691.0,0.3235082674335011
1247,691.0,0.3235082674335011
1247,691.0,0.3235082674335011
1248,692.0,0.28735632183908044
1248,692.0,0.28735632183908044
1249,691.0,0.3235082674335011
1250,692.0,0.28735632183908044
1250,691.0,0.3235082674335011
1251,691.0,0.3235082674335011
1252,691.0,0.3235082674335011
1252,692.0,0.28735632183908044
1253,692.0,0.28735632183908044
1254,691.0,0.3235082674335011
1254,692.0,0.28735632183908044
1255,691.0,0.3235082674335011
1255,692.0,0.28735632183908044
1256,692.0,0.28735632183908044
1257,692.0,0.28735632183908044
1257,692.0,0.28735632183908044
1258,692.0,0.28735632183908044
1259,691.0,0.3235082674335011
1259,691.0,0.3235082674335011
1260,691.0,0.3235082674335011
1261,691.0,0.3235082674335011
1261,692.0,0.28735632183908044
1262,692.0,0.28735632183908044
1262,691.0,0.3235082674335011
1263,691.0,0.3235082674335011
1264,692.0,0.28735632183908044
1264,692.0,0.28735632183908044
1265,692.0,0.28735632183908044
1266,691.0,0.3235082674335011
1266,692.0,0.28735632183908044
1267,691.0,0.3235082674335011
1268,691.0,0.3235082674335011
1268,691.0,0.3235082674335011
1269,691.0,0.3235082674335011
1269,691.0,0.3235082674335011
1270,691.0,0.3235082674335011
1271,691.0,0.3235082674335011
1271,691.0,0.3235082674335011
1272,691.0,0.3235082674335011
1273,692.0,0.28735632183908044
1273,692.0,0.28735632183908044
1274,692.0,0.28735632183908044
1275,692.0,0.28735632183908044
1275,691.0,0.3235082674335011
1276,691.0,0.3235082674335011
1276,691.0,0.3235082674335011
1277,691.0,0.3235082674335011
1278,691.0,0.3235082674335011
1278,691.0,0.3235082674335011
1280,691.0,0.3235082674335011
1281,691.0,0.3235082674335011
1281,691.0,0.3235082674335011
1282,691.0,0.3235082674335011
1283,692.0,0.28735632183908044
1283,692.0,0.28735632183908044
1284,692.0,0.28735632183908044
1284,692.0,0.28735632183908044
1285,692.0,0.28735632183908044
1286,691.0,0.3235082674335011
1286,691.0,0.3235082674335011
1287,692.0,0.28735632183908044
1288,691.0,0.3235082674335011
1288,691.0,0.3235082674335011
1289,692.0,0.28735632183908044
1290,691.0,0.3235082674335011
1290,692.0,0.28735632183908044
1291,691.0,0.3235082674335011
1291,691.0,0.3235082674335011
1292,691.0,0.3235082674335011
1293,691.0,0.3235082674335011
1293,692.0,0.28735632183908044
1294,691.0,0.3235082674335011
1295,692.0,0.28735632183908044
1295,692.0,0.28735632183908044
1296,691.0,0.3235082674335011
1297,691.0,0.3235082674335011
1297,692.0,0.28735632183908044
1298,691.0,0.3235082674335011
1298,691.0,0.3235082674335011
1299,691.0,0.3235082674335011
1300,691.0,0.3235082674335011
1300,691.0,0.3235082674335011
1301,691.0,0.3235082674335011
1302,692.0,0.28735632183908044
1302,691.0,0.3235082674335011
1303,692.0,0.28735632183908044
1304,691.0,0.3235082674335011
1304,691.0,0.3235082674335011
1305,692.0,0.28735632183908044
1305,692.0,0.28735632183908044
1306,691.0,0.3235082674335011
1307,692.0,0.28735632183908044
1307,692.0,0.28735632183908044
1308,691.0,0.3235082674335011
1309,691.0,0.3235082674335011
1309,691.0,0.3235082674335011
1310,691.0,0.3235082674335011
1311,691.0,0.3235082674335011
1311,692.0,0.28735632183908044
1312,691.0,0.3235082674335011
1312,691.0,0.3235082674335011
1313,691.0,0.3235082674335011
1314,691.0,0.3235082674335011
1314,692.0,0.28735632183908044
1315,691.0,0.3235082674335011
1316,691.0,0.3235082674335011
1316,691.0,0.3235082674335011
1317,691.0,0.3235082674335011
1318,691.0,0.3235082674335011
1318,691.0,0.3235082674335011
1319,691.0,0.3235082674335011
1319,691.0,0.3235082674335011
1320,692.0,0.28735632183908044
1321,691.0,0.3235082674335011
1321,691.0,0.3235082674335011
1323,691.0,0.3235082674335011
1324,691.0,0.3235082674335011
1324,692.0,0.28735632183908044
1325,692.0,0.28735632183908044
1326,692.0,0.28735632183908044
1326,692.0,0.28735632183908044
1327,692.0,0.28735632183908044
1327,692.0,0.28735632183908044
1328,692.0,0.28735632183908044
1329,692.0,0.28735632183908044
1329,691.0,0.3235082674335011
1330,692.0,0.28735632183908044
1331,691.0,0.3235082674335011
1331,691.0,0.3235082674335011
1332,691.0,0.3235082674335011
1333,691.0,0.3235082674335011
1333,691.0,0.3235082674335011
1334,692.0,0.28735632183908044
1334,691.0,0.3235082674335011
1335,692.0,0.28735632183908044
1336,691.0,0.3235082674335011
1336,691.0,0.3235082674335011
1337,691.0,0.3235082674335011
1338,692.0,0.28735632183908044
1338,691.0,0.3235082674335011
1339,692.0,0.28735632183908044
1340,691.0,0.3235082674335011
1340,692.0,0.28735632183908044
1341,692.0,0.28735632183908044
1341,692.0,0.28735632183908044
1342,692.0,0.28735632183908044
1343,692.0,0.28735632183908044
1343,691.0,0.3235082674335011
1344,692.0,0.28735632183908044
1345,692.0,0.28735632183908044
1345,692.0,0.28735632183908044
1346,692.0,0.28735632183908044
1347,691.0,0.3235082674335011
1347,691.0,0.3235082674335011
1348,691.0,0.3235082674335011
1348,691.0,0.3235082674335011
1349,691.0,0.3235082674335011
1350,691.0,0.3235082674335011
1350,691.0,0.3235082674335011
1351,691.0,0.3235082674335011
1352,691.0,0.3235082674335011
1352,691.0,0.3235082674335011
1353,691.0,0.3235082674335011
1354,692.0,0.28735632183908044
1354,692.0,0.28735632183908044
1355,692.0,0.28735632183908044
1355,692.0,0.28735632183908044
1356,691.0,0.3235082674335011
1357,691.0,0.3235082674335011
1357,691.0,0.3235082674335011
1358,692.0,0.28735632183908044
1359,692.0,0.28735632183908044
1359,692.0,0.28735632183908044
1360,692.0,0.28735632183908044
1361,692.0,0.28735632183908044
1361,691.0,0.3235082674335011
1362,691.0,0.3235082674335011
1362,692.0,0.28735632183908044
1363,691.0,0.3235082674335011
1364,691.0,0.3235082674335011
1364,692.0,0.28735632183908044
1366,691.0,0.3235082674335011
1367,692.0,0.28735632183908044
1367,691.0,0.3235082674335011
1368,691.0,0.3235082674335011
1369,691.0,0.3235082674335011
1369,691.0,0.3235082674335011
1370,691.0,0.3235082674335011
1370,691.0,0.3235082674335011
1371,691.0,0.3235082674335011
1372,692.0,0.28735632183908044
1372,691.0,0.3235082674335011
1373,691.0,0.3235082674335011
1374,691.0,0.3235082674335011
1374,691.0,0.3235082674335011
1375,692.0,0.28735632183908044
1376,692.0,0.28735632183908044
1376,691.0,0.3235082674335011
1377,692.0,0.28735632183908044
1377,691.0,0.3235082674335011
1378,691.0,0.3235082674335011
1379,692.0,0.28735632183908044
1379,691.0,0.3235082674335011
1380,691.0,0.3235082674335011
1381,691.0,0.3235082674335011
1381,691.0,0.3235082674335011
1382,691.0,0.3235082674335011
1383,691.0,0.3235082674335011
1383,691.0,0.3235082674335011
1384,692.0,0.28735632183908044
1384,692.0,0.28735632183908044
1385,692.0,0.28735632183908044
1386,692.0,0.28735632183908044
1386,692.0,0.28735632183908044
1387,692.0,0.28735632183908044
1388,692.0,0.28735632183908044
1388,692.0,0.28735632183908044
1389,692.0,0.28735632183908044
1390,691.0,0.3235082674335011
1390,691.0,0.3235082674335011
1391,691.0,0.3235082674335011
1391,691.0,0.3235082674335011
1392,691.0,0.3235082674335011
1393,692.0,0.28735632183908044
1393,691.0,0.3235082674335011
1394,691.0,0.3235082674335011
1395,692.0,0.28735632183908044
1395,692.0,0.28735632183908044
1396,692.0,0.28735632183908044
1397,692.0,0.28735632183908044
1397,692.0,0.28735632183908044
1398,691.0,0.3235082674335011
1398,691.0,0.3235082674335011
1399,691.0,0.3235082674335011
1400,691.0,0.3235082674335011
1400,691.0,0.3235082674335011
1401,691.0,0.3235082674335011
1402,691.0,0.3235082674335011
1402,692.0,0.28735632183908044
1403,692.0,0.28735632183908044
1404,692.0,0.28735632183908044
1404,692.0,0.28735632183908044
1405,692.0,0.28735632183908044
1405,691.0,0.3235082674335011
1406,691.0,0.3235082674335011
1408,691.0,0.3235082674335011
1408,691.0,0.3235082674335011
1409,691.0,0.3235082674335011
1410,692.0,0.28735632183908044
1410,692.0,0.28735632183908044
1411,691.0,0.3235082674335011
1412,691.0,0.3235082674335011
1412,691.0,0.3235082674335011
1413,692.0,0.28735632183908044
1413,691.0,0.3235082674335011
1414,691.0,0.3235082674335011
1415,692.0,0.28735632183908044
1415,692.0,0.28735632183908044
1416,692.0,0.28735632183908044
1417,691.0,0.3235082674335011
1417,692.0,0.28735632183908044
1418,691.0,0.3235082674335011
1419,691.0,0.3235082674335011
1419,692.0,0.28735632183908044
1420,691.0,0.3235082674335011
1420,691.0,0.3235082674335011
1421,691.0,0.3235082674335011
1422,691.0,0.3235082674335011
1422,691.0,0.3235082674335011
1423,691.0,0.3235082674335011
1424,692.0,0.28735632183908044
1424,691.0,0.3235082674335011
1425,692.0,0.28735632183908044
1426,692.0,0.28735632183908044
1426,691.0,0.3235082674335011
1427,692.0,0.28735632183908044
1427,691.0,0.3235082674335011
1428,691.0,0.3235082674335011
1429,691.0,0.3235082674335011
1429,691.0,0.3235082674335011
1430,691.0,0.3235082674335011
1431,691.0,0.3235082674335011
1431,691.0,0.3235082674335011
1432,691.0,0.3235082674335011
1433,692.0,0.28735632183908044
1433,692.0,0.28735632183908044
1434,692.0,0.28735632183908044
