time(micros),GSR,skin_resistance
999,475.0,9.574468085106384
1000,475.0,9.574468085106384
1001,475.0,9.574468085106384
1001,475.0,9.574468085106384
1002,475.0,9.574468085106384
1002,476.0,9.523809523809524
1003,475.0,9.574468085106384
1004,475.0,9.574468085106384
1004,475.0,9.574468085106384
1005,475.0,9.574468085106384
1006,475.0,9.574468085106384
1006,475.0,9.574468085106384
1007,475.0,9.574468085106384
1008,475.0,9.574468085106384
1008,475.0,9.574468085106384
1009,475.0,9.574468085106384
1009,475.0,9.574468085106384
1010,475.0,9.574468085106384
1011,475.0,9.574468085106384
1011,475.0,9.574468085106384
1012,475.0,9.574468085106384
1013,475.0,9.574468085106384
1013,475.0,9.574468085106384
1014,475.0,9.574468085106384
1015,475.0,9.574468085106384
1015,475.0,9.574468085106384
1016,475.0,9.574468085106384
1016,475.0,9.574468085106384
1017,475.0,9.574468085106384
1018,475.0,9.574468085106384
1018,476.0,9.523809523809524
1019,476.0,9.523809523809524
1020,476.0,9.523809523809524
1020,476.0,9.523809523809524
1021,476.0,9.523809523809524
1022,476.0,9.523809523809524
1022,475.0,9.574468085106384
1024,476.0,9.523809523809524
1024,476.0,9.523809523809524
1025,475.0,9.574468085106384
1026,475.0,9.574468085106384
1026,475.0,9.574468085106384
1027,476.0,9.523809523809524
1028,475.0,9.574468085106384
1028,475.0,9.574468085106384
1029,475.0,9.574468085106384
1030,475.0,9.574468085106384
1030,475.0,9.574468085106384
1031,475.0,9.574468085106384
1031,475.0,9.574468085106384
1032,475.0,9.574468085106384
1033,475.0,9.574468085106384
1033,475.0,9.574468085106384
1034,475.0,9.574468085106384
1035,475.0,9.574468085106384
1035,475.0,9.574468085106384
1036,475.0,9.574468085106384
1037,475.0,9.574468085106384
1037,475.0,9.574468085106384
1038,475.0,9.574468085106384
1038,475.0,9.574468085106384
1039,476.0,9.523809523809524
1040,476.0,9.523809523809524
1040,476.0,9.523809523809524
1041,476.0,9.523809523809524
1042,476.0,9.523809523809524
1042,476.0,9.523809523809524
1043,475.0,9.574468085106384
1044,476.0,9.523809523809524
1044,476.0,9.523809523809524
1045,475.0,9.574468085106384
1045,476.0,9.523809523809524
1046,475.0,9.574468085106384
1047,475.0,9.574468085106384
1047,475.0,9.574468085106384
1048,475.0,9.574468085106384
1049,475.0,9.574468085106384
1049,476.0,9.523809523809524
1050,476.0,9.523809523809524
1051,475.0,9.574468085106384
1051,475.0,9.574468085106384
1052,475.0,9.574468085106384
1052,475.0,9.574468085106384
1053,475.0,9.574468085106384
1054,475.0,9.574468085106384
1054,475.0,9.574468085106384
1055,475.0,9.574468085106384
1056,475.0,9.574468085106384
1056,475.0,9.574468085106384
1057,475.0,9.574468085106384
1058,475.0,9.574468085106384
1058,476.0,9.523809523809524
1059,476.0,9.523809523809524
1059,476.0,9.523809523809524
1060,476.0,9.523809523809524
1061,476.0,9.523809523809524
1061,475.0,9.574468085106384
1062,476.0,9.523809523809524
1063,475.0,9.574468085106384
1063,475.0,9.574468085106384
1064,475.0,9.574468085106384
1065,475.0,9.574468085106384
1065,475.0,9.574468085106384
1067,475.0,9.574468085106384
1067,475.0,9.574468085106384
1068,475.0,9.574468085106384
1069,475.0,9.574468085106384
1069,476.0,9.523809523809524
1070,475.0,9.574468085106384
1071,475.0,9.574468085106384
1071,475.0,9.574468085106384
1072,475.0,9.574468085106384
1073,475.0,9.574468085106384
1073,475.0,9.574468085106384
1074,475.0,9.574468085106384
1075,475.0,9.574468085106384
1075,475.0,9.574468085106384
1076,475.0,9.574468085106384
1076,475.0,9.574468085106384
1077,475.0,9.574468085106384
1078,475.0,9.574468085106384
1078,475.0,9.574468085106384
1079,475.0,9.574468085106384
1080,476.0,9.523809523809524
1080,475.0,9.574468085106384
1081,475.0,9.574468085106384
1082,476.0,9.523809523809524
1082,476.0,9.523809523809524
1083,476.0,9.523809523809524
1083,475.0,9.574468085106384
1084,476.0,9.523809523809524
1085,475.0,9.574468085106384
1085,475.0,9.574468085106384
1086,475.0,9.574468085106384
1087,475.0,9.574468085106384
1087,475.0,9.574468085106384
1088,475.0,9.574468085106384
1089,475.0,9.574468085106384
1089,475.0,9.574468085106384
1090,475.0,9.574468085106384
1090,476.0,9.523809523809524
1091,475.0,9.574468085106384
1092,475.0,9.574468085106384
1092,475.0,9.574468085106384
1093,475.0,9.574468085106384
1094,475.0,9.574468085106384
1094,475.0,9.574468085106384
1095,475.0,9.574468085106384
1096,475.0,9.574468085106384
1096,475.0,9.574468085106384
1097,475.0,9.574468085106384
1097,475.0,9.574468085106384
1098,475.0,9.574468085106384
1099,475.0,9.574468085106384
1099,475.0,9.574468085106384
1100,475.0,9.574468085106384
1101,475.0,9.574468085106384
1101,475.0,9.574468085106384
1102,476.0,9.523809523809524
1103,475.0,9.574468085106384
1103,475.0,9.574468085106384
1104,475.0,9.574468085106384
1104,475.0,9.574468085106384
1105,475.0,9.574468085106384
1106,475.0,9.574468085106384
1106,475.0,9.574468085106384
1107,475.0,9.574468085106384
1108,475.0,9.574468085106384
1108,475.0,9.574468085106384
1110,475.0,9.574468085106384
1111,475.0,9.574468085106384
1111,475.0,9.574468085106384
1112,475.0,9.574468085106384
1112,475.0,9.574468085106384
1113,475.0,9.574468085106384
1114,475.0,9.574468085106384
1114,475.0,9.574468085106384
1115,475.0,9.574468085106384
1116,475.0,9.574468085106384
1116,475.0,9.574468085106384
1117,475.0,9.574468085106384
1118,475.0,9.574468085106384
1118,475.0,9.574468085106384
1119,475.0,9.574468085106384
1119,475.0,9.574468085106384
