time(micros),GSR,skin_resistance
1000,696.0,0.14326647564469916
1001,696.0,0.14326647564469916
1002,696.0,0.14326647564469916
1004,696.0,0.14326647564469916
1005,696.0,0.14326647564469916
1006,696.0,0.14326647564469916
1008,696.0,0.14326647564469916
1009,696.0,0.14326647564469916
1010,695.0,0.17921146953405018
1011,696.0,0.14326647564469916
1013,696.0,0.14326647564469916
1014,696.0,0.14326647564469916
1015,696.0,0.14326647564469916
1016,696.0,0.14326647564469916
1018,696.0,0.14326647564469916
1019,696.0,0.14326647564469916
1020,696.0,0.14326647564469916
1022,696.0,0.14326647564469916
1024,695.0,0.17921146953405018
1025,696.0,0.14326647564469916
1026,696.0,0.14326647564469916
1028,696.0,0.14326647564469916
1029,696.0,0.14326647564469916
1030,696.0,0.14326647564469916
1031,696.0,0.14326647564469916
1033,696.0,0.14326647564469916
1034,696.0,0.14326647564469916
1035,695.0,0.17921146953405018
1037,696.0,0.14326647564469916
1038,696.0,0.14326647564469916
1039,696.0,0.14326647564469916
1040,695.0,0.17921146953405018
1042,696.0,0.14326647564469916
1043,696.0,0.14326647564469916
1044,696.0,0.14326647564469916
1045,695.0,0.17921146953405018
1047,696.0,0.14326647564469916
1048,696.0,0.14326647564469916
1049,696.0,0.14326647564469916
1051,696.0,0.14326647564469916
1052,696.0,0.14326647564469916
1053,695.0,0.17921146953405018
1054,695.0,0.17921146953405018
1056,695.0,0.17921146953405018
1057,695.0,0.17921146953405018
1058,695.0,0.17921146953405018
1059,695.0,0.17921146953405018
1061,695.0,0.17921146953405018
1062,696.0,0.14326647564469916
1063,695.0,0.17921146953405018
1065,696.0,0.14326647564469916
1067,696.0,0.14326647564469916
1068,696.0,0.14326647564469916
1069,696.0,0.14326647564469916
1071,696.0,0.14326647564469916
1072,696.0,0.14326647564469916
1073,696.0,0.14326647564469916
1075,696.0,0.14326647564469916
1076,695.0,0.17921146953405018
1077,696.0,0.14326647564469916
1078,696.0,0.14326647564469916
1080,696.0,0.14326647564469916
1081,695.0,0.17921146953405018
1082,695.0,0.17921146953405018
1083,695.0,0.17921146953405018
1085,696.0,0.14326647564469916
1086,696.0,0.14326647564469916
1087,695.0,0.17921146953405018
1089,695.0,0.17921146953405018
1090,696.0,0.14326647564469916
1091,696.0,0.14326647564469916
1092,696.0,0.14326647564469916
1094,696.0,0.14326647564469916
1095,696.0,0.14326647564469916
1096,695.0,0.17921146953405018
1097,696.0,0.14326647564469916
1099,696.0,0.14326647564469916
1100,695.0,0.17921146953405018
1101,695.0,0.17921146953405018
1103,696.0,0.14326647564469916
1104,695.0,0.17921146953405018
1105,696.0,0.14326647564469916
1106,696.0,0.14326647564469916
1108,696.0,0.14326647564469916
1110,696.0,0.14326647564469916
1111,695.0,0.17921146953405018
1112,696.0,0.14326647564469916
1114,695.0,0.17921146953405018
1115,696.0,0.14326647564469916
1116,695.0,0.17921146953405018
1118,695.0,0.17921146953405018
1119,696.0,0.14326647564469916
1120,695.0,0.17921146953405018
1121,696.0,0.14326647564469916
1123,695.0,0.17921146953405018
1124,695.0,0.17921146953405018
1125,696.0,0.14326647564469916
1126,696.0,0.14326647564469916
1128,696.0,0.14326647564469916
1129,696.0,0.14326647564469916
1130,695.0,0.17921146953405018
1132,696.0,0.14326647564469916
1133,696.0,0.14326647564469916
1134,695.0,0.17921146953405018
1135,696.0,0.14326647564469916
1137,696.0,0.14326647564469916
1138,696.0,0.14326647564469916
1139,695.0,0.17921146953405018
1140,696.0,0.14326647564469916
1142,695.0,0.17921146953405018
1143,695.0,0.17921146953405018
1144,696.0,0.14326647564469916
1146,695.0,0.17921146953405018
1147,696.0,0.14326647564469916
1148,696.0,0.14326647564469916
1149,696.0,0.14326647564469916
1152,696.0,0.14326647564469916
1153,696.0,0.14326647564469916
1154,695.0,0.17921146953405018
1155,696.0,0.14326647564469916
1157,695.0,0.17921146953405018
1158,695.0,0.17921146953405018
1159,695.0,0.17921146953405018
1161,695.0,0.17921146953405018
1162,696.0,0.14326647564469916
1163,696.0,0.14326647564469916
1164,695.0,0.17921146953405018
1166,696.0,0.14326647564469916
1167,696.0,0.14326647564469916
1168,695.0,0.17921146953405018
1169,696.0,0.14326647564469916
1171,695.0,0.17921146953405018
1172,696.0,0.14326647564469916
1173,696.0,0.14326647564469916
1175,695.0,0.17921146953405018
1176,696.0,0.14326647564469916
1177,695.0,0.17921146953405018
1178,695.0,0.17921146953405018
1180,696.0,0.14326647564469916
1181,695.0,0.17921146953405018
1182,695.0,0.17921146953405018
1183,696.0,0.14326647564469916
1185,696.0,0.14326647564469916
1186,696.0,0.14326647564469916
1187,696.0,0.14326647564469916
1189,695.0,0.17921146953405018
1190,696.0,0.14326647564469916
1191,695.0,0.17921146953405018
1192,695.0,0.17921146953405018
1195,695.0,0.17921146953405018
1196,695.0,0.17921146953405018
1197,695.0,0.17921146953405018
1198,695.0,0.17921146953405018
1200,695.0,0.17921146953405018
1201,696.0,0.14326647564469916
1202,695.0,0.17921146953405018
1204,695.0,0.17921146953405018
1205,695.0,0.17921146953405018
1206,696.0,0.14326647564469916
1207,695.0,0.17921146953405018
1209,696.0,0.14326647564469916
1210,696.0,0.14326647564469916
1211,695.0,0.17921146953405018
1212,695.0,0.17921146953405018
1214,695.0,0.17921146953405018
1215,696.0,0.14326647564469916
1216,695.0,0.17921146953405018
1218,696.0,0.14326647564469916
1219,696.0,0.14326647564469916
1220,695.0,0.17921146953405018
1221,695.0,0.17921146953405018
1223,695.0,0.17921146953405018
1224,695.0,0.17921146953405018
1225,696.0,0.14326647564469916
1226,696.0,0.14326647564469916
1228,696.0,0.14326647564469916
1229,696.0,0.14326647564469916
1230,696.0,0.14326647564469916
1232,696.0,0.14326647564469916
1233,696.0,0.14326647564469916
1234,696.0,0.14326647564469916
1235,696.0,0.14326647564469916
1238,695.0,0.17921146953405018
1239,695.0,0.17921146953405018
1240,695.0,0.17921146953405018
1241,695.0,0.17921146953405018
1243,695.0,0.17921146953405018
1244,695.0,0.17921146953405018
1245,696.0,0.14326647564469916
1247,696.0,0.14326647564469916
1248,696.0,0.14326647564469916
1249,695.0,0.17921146953405018
1250,695.0,0.17921146953405018
1252,695.0,0.17921146953405018
1253,695.0,0.17921146953405018
1254,695.0,0.17921146953405018
1255,695.0,0.17921146953405018
1257,696.0,0.14326647564469916
1258,695.0,0.17921146953405018
1259,695.0,0.17921146953405018
1261,695.0,0.17921146953405018
1262,695.0,0.17921146953405018
1263,695.0,0.17921146953405018
1264,695.0,0.17921146953405018
1266,695.0,0.17921146953405018
1267,695.0,0.17921146953405018
1268,696.0,0.14326647564469916
1269,695.0,0.17921146953405018
1271,695.0,0.17921146953405018
1272,696.0,0.14326647564469916
1273,695.0,0.17921146953405018
1275,695.0,0.17921146953405018
1276,696.0,0.14326647564469916
1277,696.0,0.14326647564469916
1278,696.0,0.14326647564469916
1281,695.0,0.17921146953405018
1282,695.0,0.17921146953405018
1283,696.0,0.14326647564469916
1284,695.0,0.17921146953405018
1286,696.0,0.14326647564469916
1287,695.0,0.17921146953405018
1288,695.0,0.17921146953405018
1290,696.0,0.14326647564469916
1291,696.0,0.14326647564469916
1292,696.0,0.14326647564469916
1293,695.0,0.17921146953405018
1295,695.0,0.17921146953405018
1296,695.0,0.17921146953405018
1297,695.0,0.17921146953405018
1298,695.0,0.17921146953405018
1300,695.0,0.17921146953405018
1301,695.0,0.17921146953405018
1302,695.0,0.17921146953405018
1304,696.0,0.14326647564469916
1305,696.0,0.14326647564469916
1306,696.0,0.14326647564469916
1307,696.0,0.14326647564469916
1309,696.0,0.14326647564469916
1310,696.0,0.14326647564469916
1311,695.0,0.17921146953405018
1312,695.0,0.17921146953405018
1314,695.0,0.17921146953405018
1315,695.0,0.17921146953405018
1316,695.0,0.17921146953405018
1318,696.0,0.14326647564469916
1319,696.0,0.14326647564469916
1320,696.0,0.14326647564469916
1321,696.0,0.14326647564469916
1324,695.0,0.17921146953405018
1325,695.0,0.17921146953405018
1326,695.0,0.17921146953405018
1327,695.0,0.17921146953405018
1329,696.0,0.14326647564469916
1330,696.0,0.14326647564469916
1331,696.0,0.14326647564469916
1333,695.0,0.17921146953405018
1334,695.0,0.17921146953405018
1335,696.0,0.14326647564469916
1336,695.0,0.17921146953405018
1338,696.0,0.14326647564469916
1339,696.0,0.14326647564469916
1340,695.0,0.17921146953405018
1341,695.0,0.17921146953405018
1343,695.0,0.17921146953405018
1344,695.0,0.17921146953405018
1345,695.0,0.17921146953405018
1347,696.0,0.14326647564469916
1348,696.0,0.14326647564469916
1349,696.0,0.14326647564469916
1350,695.0,0.17921146953405018
1352,696.0,0.14326647564469916
1353,696.0,0.14326647564469916
1354,695.0,0.17921146953405018
1355,696.0,0.14326647564469916
1357,695.0,0.17921146953405018
1358,695.0,0.17921146953405018
1359,695.0,0.17921146953405018
1361,695.0,0.17921146953405018
1362,695.0,0.17921146953405018
1363,696.0,0.14326647564469916
1364,695.0,0.17921146953405018
1367,696.0,0.14326647564469916
1368,695.0,0.17921146953405018
1369,696.0,0.14326647564469916
1370,695.0,0.17921146953405018
1372,695.0,0.17921146953405018
1373,696.0,0.14326647564469916
1374,695.0,0.17921146953405018
1376,695.0,0.17921146953405018
1377,696.0,0.14326647564469916
1378,695.0,0.17921146953405018
1379,695.0,0.17921146953405018
1381,695.0,0.17921146953405018
1382,695.0,0.17921146953405018
1383,695.0,0.17921146953405018
1384,696.0,0.14326647564469916
1386,696.0,0.14326647564469916
1387,695.0,0.17921146953405018
1388,696.0,0.14326647564469916
1390,696.0,0.14326647564469916
1391,696.0,0.14326647564469916
1392,696.0,0.14326647564469916
1393,695.0,0.17921146953405018
1395,695.0,0.17921146953405018
1396,696.0,0.14326647564469916
1397,696.0,0.14326647564469916
1398,696.0,0.14326647564469916
1400,696.0,0.14326647564469916
1401,696.0,0.14326647564469916
1402,695.0,0.17921146953405018
1404,695.0,0.17921146953405018
1405,696.0,0.14326647564469916
1406,695.0,0.17921146953405018
1408,696.0,0.14326647564469916
1410,696.0,0.14326647564469916
1411,695.0,0.17921146953405018
1412,696.0,0.14326647564469916
1413,696.0,0.14326647564469916
1415,696.0,0.14326647564469916
1416,696.0,0.14326647564469916
1417,695.0,0.17921146953405018
1419,696.0,0.14326647564469916
1420,695.0,0.17921146953405018
1421,695.0,0.17921146953405018
1422,695.0,0.17921146953405018
1424,696.0,0.14326647564469916
1425,696.0,0.14326647564469916
1426,696.0,0.14326647564469916
1427,695.0,0.17921146953405018
1429,696.0,0.14326647564469916
1430,696.0,0.14326647564469916
1431,696.0,0.14326647564469916
1433,696.0,0.14326647564469916
1434,695.0,0.17921146953405018
1435,696.0,0.14326647564469916
1436,696.0,0.14326647564469916
1438,696.0,0.14326647564469916
1439,695.0,0.17921146953405018
1440,695.0,0.17921146953405018
1441,696.0,0.14326647564469916
1443,695.0,0.17921146953405018
1444,696.0,0.14326647564469916
1445,696.0,0.14326647564469916
1447,695.0,0.17921146953405018
1448,696.0,0.14326647564469916
1449,696.0,0.14326647564469916
1451,696.0,0.14326647564469916
1453,695.0,0.17921146953405018
1454,695.0,0.17921146953405018
1455,696.0,0.14326647564469916
1456,695.0,0.17921146953405018
1458,696.0,0.14326647564469916
1459,695.0,0.17921146953405018
1460,695.0,0.17921146953405018
1462,695.0,0.17921146953405018
1463,695.0,0.17921146953405018
1464,695.0,0.17921146953405018
1465,696.0,0.14326647564469916
1467,696.0,0.14326647564469916
1468,696.0,0.14326647564469916
1469,696.0,0.14326647564469916
1470,696.0,0.14326647564469916
1472,696.0,0.14326647564469916
1473,696.0,0.14326647564469916
1474,696.0,0.14326647564469916
1476,695.0,0.17921146953405018
1477,695.0,0.17921146953405018
